collision_id,crash_datetime,borough,zip_code,latitude,longitude,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_two-wheel_veh,number_of_normal_veh,number_of_large_veh,number_of_unknown_veh,total_number_of_vehicles,contributing_factors
3657464,2017-04-25 18:42:00,,,40.686695,-73.81498,129 STREET,,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Driver Inattention/Distraction' 'Unspecified']
3651506,2017-04-16 10:20:00,BRONX,10466,40.8905,-73.831154,DARK STREET,DYRE AVENUE,,5,0,0,0,0,0,5,0,0,1,0,2,3,['Other Vehicular' 'Failure to Yield Right-of-Way']
3651037,2017-04-14 11:45:00,,,40.78214,-73.824844,WHITESTONE EXPRESSWAY,,,2,0,0,0,0,0,2,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3659828,2017-04-30 00:00:00,BRONX,10453,40.854763,-73.90765,WEST 180 STREET,DAVIDSON AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3658984,2017-04-27 14:35:00,,,40.77077,-73.91727,ASTORIA BOULEVARD,31 STREET,,0,0,0,0,0,0,0,0,0,0,1,0,1,['Driver Inattention/Distraction']
3666103,2017-05-09 08:25:00,BRONX,10473,40.8223,-73.873,MORRISON AVENUE,STORY AVENUE,,1,0,1,0,0,0,0,0,0,0,0,1,1,['Passing or Lane Usage Improper']
3651768,2017-04-15 13:48:00,,,40.604153,-74.05198,VERRAZANO BRIDGE UPPER,,,2,0,0,0,0,0,2,0,0,3,0,0,3,['Following Too Closely' 'Unspecified']
3658327,2017-04-27 08:30:00,QUEENS,11693,40.588215,-73.80515,ROCKAWAY BEACH BOULEVARD,BEACH 79 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3653644,2017-04-17 10:45:00,MANHATTAN,10029,40.788227,-73.95135,,,1292      PARK AVENUE,0,0,0,0,0,0,0,0,0,0,1,0,1,['Unspecified']
3664115,2017-05-04 12:10:00,,,40.806835,-73.924355,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Reaction to Uninvolved Vehicle' 'Unspecified']
3656141,2017-04-23 14:00:00,BROOKLYN,11236,40.64667,-73.896034,,,10307     FLATLANDS AVENUE,0,0,0,0,0,0,0,0,0,0,0,1,1,['Driver Inattention/Distraction' 'Unspecified']
3655740,2017-04-22 10:30:00,,,40.579803,-73.97184,NEPTUNE AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction']
3666457,2017-05-09 17:50:00,MANHATTAN,10022,40.76091,-73.96482,,,232       EAST 59 STREET,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unsafe Lane Changing']
3657952,2017-04-23 14:20:00,QUEENS,11423,40.715214,-73.77265,,,88-06     189 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Passing or Lane Usage Improper' 'Unspecified']
3662939,2017-05-02 12:55:00,BROOKLYN,11232,40.66737,-73.996414,,,550       HAMILTON AVENUE,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3660344,2017-04-30 20:20:00,MANHATTAN,10007,40.710888,-74.00907,BROADWAY,FULTON STREET,,1,0,1,0,0,0,0,0,0,0,0,1,1,['Backing Unsafely']
3654315,2017-04-20 10:00:00,QUEENS,11435,40.707375,-73.80969,148 STREET,87 AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction']
3656278,2017-04-22 10:17:00,MANHATTAN,10025,40.80297,-73.96387,WEST 110 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3662006,2017-05-03 02:26:00,,,40.73204,-73.87034,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Driver Inattention/Distraction']
3654811,2017-04-21 06:35:00,,,40.74106,-73.946106,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3652230,2017-04-14 13:25:00,,,40.763363,-73.95925,1 AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unsafe Lane Changing']
3660450,2017-04-29 15:00:00,STATEN ISLAND,10314,40.613026,-74.12355,,,1807      VICTORY BOULEVARD,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3662279,2017-04-29 02:00:00,,,40.790905,-73.93914,EAST 108 STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3666703,2017-05-09 21:30:00,BROOKLYN,11211,40.70421,-73.96121,BEDFORD AVENUE,RODNEY STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Driver Inattention/Distraction']
3884553,2018-04-18 12:45:00,,,40.815327,-73.93576,WEST 139 STREET,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Unspecified']
3662788,2017-05-03 09:50:00,STATEN ISLAND,10305,40.606377,-74.06263,,,55        SCHOOL ROAD,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unsafe Lane Changing' 'Unspecified']
3652614,2017-04-16 14:28:00,,,40.65749,-73.893074,LINDEN BOULEVARD,ALABAMA AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3659145,2017-04-27 20:45:00,BRONX,10468,,,WEST BEDFORD PARK BOULEVARD,PAUL AVENUE,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Unsafe Lane Changing' 'Unsafe Speed']
3664922,2017-05-07 19:08:00,BROOKLYN,11216,40.681076,-73.95535,,,1155      FULTON STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3657840,2017-04-26 14:00:00,QUEENS,11368,40.74484,-73.85225,111 STREET,51 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Turning Improperly' 'Unspecified']
3661175,2017-04-27 05:55:00,QUEENS,11101,40.741776,-73.95295,,,10-55     51 AVENUE,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3659223,2017-04-28 00:00:00,BROOKLYN,11232,40.66737,-73.996414,,,550       HAMILTON AVENUE,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3661339,2017-05-01 18:30:00,STATEN ISLAND,10314,40.620968,-74.12374,MANOR ROAD,MARTLING AVENUE,,2,0,0,0,0,0,2,0,0,1,0,0,1,['Unspecified']
3659857,2017-04-26 19:12:00,MANHATTAN,10009,40.729794,-73.982994,,,415       EAST 12 STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction']
3656437,2017-04-23 11:57:00,BROOKLYN,11220,40.636425,-74.00501,56 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,2,3,['Unspecified']
3670312,2017-05-08 21:40:00,BROOKLYN,11216,40.677574,-73.95548,FRANKLIN AVENUE,DEAN STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction']
3656098,2017-04-22 14:40:00,,,40.809563,-73.92923,3 AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3654311,2017-04-20 12:50:00,QUEENS,11435,40.70817,-73.81535,,,139-48    86 AVENUE,0,0,0,0,0,0,0,0,0,3,1,0,4,['Reaction to Uninvolved Vehicle' 'Unspecified']
3660739,2017-04-30 19:00:00,,,40.829945,-73.93005,WOODYCREST AVENUE,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Turning Improperly' 'Unspecified']
3658183,2017-04-26 17:15:00,QUEENS,11385,40.694077,-73.89729,,,80-07     CYPRESS AVENUE,0,0,0,0,0,0,0,0,0,0,2,0,2,['Passing Too Closely' 'Unspecified']
3664902,2017-05-07 06:48:00,BRONX,10473,40.817173,-73.861725,SOUND VIEW AVENUE,RANDALL AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Turning Improperly' 'Unspecified']
3654726,2017-04-21 07:50:00,,,40.696735,-73.93481,BROADWAY,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Turning Improperly' 'Other Vehicular']
3661443,2017-05-02 09:05:00,,,40.651863,-73.86536,BELT PARKWAY,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Alcohol Involvement' 'Unspecified']
3656899,2017-04-24 08:40:00,BROOKLYN,11210,40.619083,-73.950264,BEDFORD AVENUE,AVENUE M,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3665637,2017-05-07 05:50:00,,,40.756847,-73.873116,NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction']
3654375,2017-04-20 15:30:00,,,40.833916,-73.93136,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3661494,2017-05-02 12:00:00,QUEENS,11373,40.742374,-73.883095,,,42-32     82 STREET,0,0,0,0,0,0,0,0,0,1,1,0,2,['Driver Inattention/Distraction' 'Unspecified']
3652244,2017-04-16 14:50:00,MANHATTAN,10021,40.773098,-73.96448,MADISON AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Aggressive Driving/Road Rage' 'Unspecified']
3661937,2017-05-02 14:42:00,BROOKLYN,11223,40.589798,-73.9701,,,2428      WEST STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3653445,2017-04-19 08:50:00,BROOKLYN,11238,40.689034,-73.95862,,,416       LAFAYETTE AVENUE,0,0,0,0,0,0,0,0,0,0,0,2,2,['Passing or Lane Usage Improper' 'Unspecified']
3849428,2018-02-16 11:16:00,BROOKLYN,11218,,,DITMAS AVENUE,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
4352725,2020-09-28 09:40:00,,,,,LINDEN PLACE,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Passing or Lane Usage Improper' 'Oversized Vehicle']
3663950,2017-04-30 13:15:00,,,40.5953,-74.1619,ROCKLAND AVENUE,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Unspecified']
3667682,2017-05-10 07:00:00,,,40.757454,-73.95571,QUEENSBORO BRIDGE LOWER,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3661336,2017-04-28 22:52:00,MANHATTAN,10002,40.72046,-73.98963,ALLEN STREET,RIVINGTON STREET,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction']
3651739,2017-04-14 18:15:00,BRONX,10456,40.82699,-73.909294,EAST 165 STREET,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Aggressive Driving/Road Rage' 'Driver Inattention/Distraction']
3652478,2017-04-15 23:04:00,BROOKLYN,11221,40.694935,-73.92796,,,800       BUSHWICK AVENUE,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3659473,2017-04-28 18:30:00,QUEENS,11416,40.691174,-73.83819,,,107-16    ATLANTIC AVENUE,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3653382,2017-04-17 21:00:00,,,40.888752,-73.90968,HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,0,0,1,0,1,['Driver Inattention/Distraction']
3654256,2017-04-20 12:30:00,QUEENS,11434,40.66021,-73.768906,,,147-24    177 STREET,0,0,0,0,0,0,0,0,0,0,1,1,2,['Driver Inexperience' 'Unspecified']
3665267,2017-05-07 11:18:00,,,40.772068,-73.92008,27 STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3655441,2017-04-22 18:00:00,QUEENS,11103,40.758224,-73.91741,BROADWAY,42 STREET,,1,0,0,0,1,0,0,0,1,0,0,2,3,['Driver Inattention/Distraction' 'Unspecified']
3654738,2017-04-21 06:30:00,QUEENS,11416,40.68594,-73.84686,WOODHAVEN BOULEVARD,97 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3664097,2017-05-06 16:00:00,QUEENS,11365,40.73624,-73.81055,,,65-64     PARSONS BOULEVARD,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3652231,2017-04-16 21:00:00,MANHATTAN,10010,40.744522,-73.99164,,,765       AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Failure to Yield Right-of-Way']
3657275,2017-04-25 09:20:00,QUEENS,11361,40.75826,-73.76829,BELL BOULEVARD,46 AVENUE,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Unsafe Speed' 'Unspecified']
3651624,2017-04-15 12:40:00,BROOKLYN,11214,40.60242,-73.99459,86 STREET,BAY 29 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3659693,2017-04-28 13:00:00,,,40.770256,-73.91586,ASTORIA BOULEVARD,33 STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unsafe Lane Changing']
3656590,2017-04-22 22:03:00,STATEN ISLAND,10309,40.52114,-74.21724,,,6420      AMBOY ROAD,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inexperience']
3665379,2017-05-07 11:42:00,QUEENS,11355,40.75451,-73.827156,FRANKLIN AVENUE,COLDEN STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Other Vehicular' 'Failure to Yield Right-of-Way']
3661669,2017-05-02 00:35:00,BROOKLYN,11228,40.62524,-74.00947,71 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3659360,2017-04-28 08:40:00,BROOKLYN,11218,40.636677,-73.97314,,,488       OCEAN PARKWAY,0,0,0,0,0,0,0,0,0,0,1,1,2,['Driver Inattention/Distraction' 'Unspecified']
3653409,2017-04-18 20:30:00,,,40.666595,-73.87176,LINDEN BOULEVARD,,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Passenger Distraction']
3654512,2017-04-20 13:51:00,MANHATTAN,10035,40.802753,-73.93358,EAST 125 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3665865,2017-05-08 16:10:00,,,40.79522,-73.921524,TRIBOROUGH BRIDGE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3672276,2017-05-05 19:10:00,,,40.811367,-73.95402,WEST 125 STREET,MORNINGSIDE AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Pavement Slippery']
3271377,2015-08-03 23:56:00,,,,,46 AVENUE,UTOPIA PARKWAY,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
4251792,2019-12-03 12:30:00,STATEN ISLAND,10310,40.638237,-74.108696,HENDERSON AVENUE,CURTIS COURT,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
4158282,2019-06-24 12:15:00,BRONX,10453,40.850494,-73.91546,WEST TREMONT AVENUE,UNIVERSITY AVENUE,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3652692,2017-04-15 17:00:00,,,40.62194,-73.91753,RALPH AVENUE,AVENUE M,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3659879,2017-04-26 07:00:00,BROOKLYN,11212,40.663715,-73.92712,,,35        EAST 94 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
4024434,2017-04-26 12:10:00,MANHATTAN,10031,40.828976,-73.9486,WEST 149 STREET,BROADWAY,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3652827,2017-04-17 12:35:00,MANHATTAN,10003,40.73116,-73.984245,,,351       EAST 13 STREET,1,0,0,0,1,0,0,0,1,1,0,0,2,['Pedestrian/Bicyclist/Other Pedestrian Error/Confusion' 'Unspecified']
3656173,2017-04-21 08:45:00,MANHATTAN,10010,40.74451,-73.99162,,,766       AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,0,1,1,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665200,2017-05-07 15:40:00,MANHATTAN,10022,40.75626,-73.969894,,,206       EAST 51 STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3666652,2017-05-09 16:20:00,,,40.770054,-73.914406,ASTORIA BOULEVARD,35 STREET,,3,0,0,0,0,0,3,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3667687,2017-05-04 09:55:00,QUEENS,11378,40.731575,-73.92484,54 ROAD,43 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3666737,2017-05-09 13:30:00,BRONX,10454,40.80422,-73.91135,EAST 138 STREET,WILLOW AVENUE,,0,0,0,0,0,0,0,0,0,0,1,0,1,['Passing or Lane Usage Improper' 'Unspecified']
3661417,2017-04-29 10:58:00,MANHATTAN,10011,40.742252,-74.00071,WEST 18 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing or Lane Usage Improper' 'Unspecified']
3656580,2017-04-24 16:05:00,BROOKLYN,11206,40.69997,-73.94059,,,789       BROADWAY,1,0,0,0,0,0,1,0,0,1,1,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3665005,2017-05-06 15:00:00,BROOKLYN,11211,40.717033,-73.95644,DRIGGS AVENUE,NORTH 7 STREET,,1,0,0,0,1,0,0,0,1,1,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3664805,2017-05-06 18:00:00,BROOKLYN,11230,40.617664,-73.962814,EAST 12 STREET,AVENUE M,,1,0,0,0,0,0,1,0,0,0,0,2,2,['Unspecified']
3656219,2017-04-23 15:00:00,MANHATTAN,10028,40.776875,-73.94938,EAST 86 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3665694,2017-05-07 20:12:00,,,40.829185,-73.928764,MACOMBS DAM BRIDGE,EAST 161 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Turning Improperly' 'Unspecified']
3652811,2017-04-15 17:15:00,BRONX,10474,40.807537,-73.8798,HALLECK STREET,VIELE AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Other Vehicular']
3664381,2017-05-04 14:55:00,,,40.8763,-73.8759,PERRY AVENUE,,,1,0,1,0,0,0,0,0,0,0,1,0,1,['Unspecified']
3654855,2017-04-21 07:45:00,QUEENS,11364,40.752434,-73.75949,56 AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction']
3665932,2017-05-08 18:00:00,,,40.69878,-73.91178,PALMETTO STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Reaction to Uninvolved Vehicle' 'Passing Too Closely']
3656234,2017-04-23 20:00:00,MANHATTAN,10003,40.73652,-73.99073,UNION SQUARE WEST,EAST 16 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3665049,2017-04-23 00:10:00,,,40.638786,-73.94538,NEW YORK AVENUE,,,3,0,0,0,0,0,3,0,0,2,0,0,2,['Passing or Lane Usage Improper' 'Unspecified']
3662344,2017-05-02 22:50:00,,,40.737785,-73.93496,BORDEN AVENUE,VANDAM STREET,,1,0,0,0,0,0,1,0,0,1,0,0,1,['Unspecified']
3665486,2017-05-06 11:00:00,QUEENS,11419,40.685837,-73.82686,LIBERTY AVENUE,116 STREET,,0,0,0,0,0,0,0,0,0,0,2,0,2,['Oversized Vehicle' 'Unspecified']
3657896,2017-04-26 17:30:00,BROOKLYN,11235,40.591263,-73.944016,AVENUE Y,EAST 26 STREET,,1,0,1,0,0,0,0,0,0,0,0,1,1,['Driver Inattention/Distraction']
3663858,2017-05-04 07:24:00,BROOKLYN,11208,40.675053,-73.87436,PITKIN AVENUE,CRYSTAL STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing or Lane Usage Improper' 'Unspecified']
3659048,2017-04-18 11:21:00,BRONX,10462,40.845776,-73.863464,MORRIS PARK AVENUE,WALLACE AVENUE,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Outside Car Distraction']
3663859,2017-05-04 11:00:00,,,40.8541,-73.919106,MAJOR DEEGAN EXPRESSWAY,,,1,0,0,0,0,0,1,0,0,1,2,0,3,['Unsafe Lane Changing' 'Unspecified']
3661391,2017-05-01 06:00:00,BRONX,10457,40.854904,-73.89645,WEBSTER AVENUE,EAST 182 STREET,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3661498,2017-05-02 10:30:00,QUEENS,11354,40.764706,-73.811005,154 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3660835,2017-04-28 14:00:00,,,40.759823,-73.85509,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3658474,2017-04-26 21:00:00,BROOKLYN,11219,40.62681,-74.00784,OVINGTON AVENUE,11 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3653408,2017-04-17 12:15:00,BROOKLYN,11210,40.619606,-73.945526,NOSTRAND AVENUE,AVENUE M,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3654635,2017-04-21 06:20:00,MANHATTAN,10019,40.76562,-73.98822,,,410       WEST 53 STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3651272,2017-04-15 12:00:00,,,40.738403,-73.80272,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Following Too Closely' 'Unspecified']
3657016,2017-04-24 12:57:00,BROOKLYN,11229,40.60496,-73.94377,AVENUE S,EAST 29 STREET,,2,0,0,0,0,0,2,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Unspecified']
3652982,2017-04-18 09:00:00,BRONX,10454,40.803593,-73.919785,BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,0,0,2,0,2,['Following Too Closely' 'Unspecified']
3662083,2017-05-02 23:30:00,MANHATTAN,10035,40.808277,-73.9388,MADISON AVENUE,EAST 129 STREET,,2,0,0,0,0,0,2,0,0,2,0,1,3,['Driver Inattention/Distraction' 'Unspecified']
3661940,2017-05-01 20:00:00,MANHATTAN,10039,40.82811,-73.93806,,,2890      8 AVENUE,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3665619,2017-05-07 17:06:00,QUEENS,11369,40.76813,-73.87625,94 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665472,2017-05-05 19:50:00,,,40.638157,-73.89176,EAST 99 STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction']
3651564,2017-04-16 16:58:00,BRONX,10475,40.885757,-73.82837,,,4090      BOSTON ROAD,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3651973,2017-04-15 16:15:00,QUEENS,11373,40.743397,-73.88388,81 STREET,BROADWAY,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Aggressive Driving/Road Rage' 'Unspecified']
3656089,2017-04-23 22:18:00,QUEENS,11412,40.700703,-73.752,203 STREET,MURDOCK AVENUE,,2,0,0,0,0,0,2,0,0,4,0,0,4,['Driver Inexperience' 'Driver Inattention/Distraction' 'Unspecified']
3655316,2017-04-22 18:50:00,QUEENS,11374,40.73251,-73.86827,ELIOT AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Following Too Closely' 'Unspecified']
3660961,2017-04-27 07:30:00,,,40.812313,-73.95223,WEST 127 STREET,,,1,0,1,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3666957,2017-05-09 14:50:00,MANHATTAN,10022,,,5 AVENUE,WEST 50 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing Too Closely']
3667072,2017-05-08 12:45:00,BRONX,10458,,,EAST BEDFORD PARK BOULEVARD,VALENTINE AVENUE,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Traffic Control Disregarded']
3660259,2017-04-28 20:20:00,,,40.590744,-74.19234,VICTORY BOULEVARD,ALBERTA AVENUE,,0,0,0,0,0,0,0,0,0,0,1,1,2,"['Traffic Control Device Improper/Non-Working'
 'Pedestrian/Bicyclist/Other Pedestrian Error/Confusion']"
3666921,2017-05-10 09:00:00,,,40.789116,-73.82259,WHITESTONE EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unsafe Lane Changing' 'Unspecified']
3670945,2017-05-01 16:30:00,,,,,STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unsafe Lane Changing' 'Unspecified']
3661907,2017-05-01 18:45:00,BRONX,10461,40.84551,-73.83422,WESTCHESTER AVENUE,ROBERTS AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3349201,2015-12-08 10:00:00,,,,,BUSHWICK AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
4353520,2020-09-27 15:20:00,,,,,HYLAN BOULEVARD,NARROWS ROAD NORTH,,2,0,2,0,0,0,0,0,0,1,0,0,1,['Failure to Yield Right-of-Way']
3748337,2017-09-11 15:05:00,MANHATTAN,10018,,,,,64        W 39th St,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3663968,2017-05-04 15:00:00,BROOKLYN,11201,40.690144,-73.98408,ELM PLACE,FULTON STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing Too Closely' 'Unspecified']
3660907,2017-04-30 21:15:00,MANHATTAN,10031,40.822643,-73.953224,WEST 139 STREET,BROADWAY,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3651845,2017-04-15 15:00:00,QUEENS,11433,40.701237,-73.79465,LIBERTY AVENUE,BREWER BOULEVARD,,1,0,0,0,0,0,1,0,0,1,1,0,2,['Following Too Closely' 'Unspecified']
3656756,2017-04-23 06:30:00,MANHATTAN,10022,40.75781,-73.97353,PARK AVENUE,EAST 51 STREET,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3660875,2017-04-29 16:40:00,BRONX,10455,40.81516,-73.91774,BERGEN AVENUE,EAST 148 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Brakes Defective' 'Unspecified']
3660705,2017-04-29 10:30:00,MANHATTAN,10027,40.815685,-73.9583,BROADWAY,WEST 125 STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Other Vehicular' 'Unspecified']
3656019,2017-04-21 09:30:00,MANHATTAN,10038,40.710396,-74.00561,WILLIAM STREET,BEEKMAN STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Driver Inattention/Distraction' 'Unspecified']
3658386,2017-04-27 13:30:00,,,40.759033,-73.81325,BEECH AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Passing Too Closely' 'Unspecified']
3656190,2017-04-22 00:00:00,MANHATTAN,10019,40.761093,-73.98327,WEST 50 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Turning Improperly' 'Unspecified']
