tree_id,created_at,block_id,tree_dbh,stump_diam,is_OnCurb,health,spc_common,steward,guards,sidewalk_damaged,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,latitude,longitude,is_dead,is_stump
180341,2015-08-27,230115,11,0,1,2.0,white oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,901 EAST 18 STREET,11230,Brooklyn,314,3,Brooklyn,45,42,17,BK42,Flatbush,3076400,40.628815535614365,-73.95910694249899,0,0
161140,2015-08-20,102271,11,0,1,1.0,Sophora,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,601 HUDSON STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,40.73712446781051,-74.00566546848535,0,0
186725,2015-08-29,505481,3,0,1,1.0,Sophora,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,600 EAST 187 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,40.85539038465405,-73.88760376127263,0,0
165603,2015-08-22,205895,17,0,1,2.0,Sophora,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,8425 17 AVENUE,11214,Brooklyn,311,3,Brooklyn,43,47,22,BK27,Bath Beach,3017800,40.60927793522501,-74.00402241166432,0,0
182264,2015-08-28,206913,28,0,1,2.0,Sophora,1.0,Helpful,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2950 WEST 35 STREET,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK21,Seagate-Coney Island,3034000,40.57291653831438,-74.00098899026396,0,0
178001,2015-08-26,410633,9,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,250 KINGHORN STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,40.52978381003439,-74.16570859454397,0,0
178237,2015-08-26,308975,32,0,1,2.0,Norway maple,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,87-017 75 STREET,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,40.69015150498833,-73.86615699979191,0,0
187629,2015-08-29,344088,8,0,1,1.0,Norway maple,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,97-002 CORONA AVENUE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,40.74294501962076,-73.86604539879546,0,0
162444,2015-08-20,301691,3,0,1,2.0,tulip-poplar,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-033 48 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4013500,40.772177488323535,-73.89743131637341,0,0
170915,2015-08-24,312900,11,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,32-006 169 STREET,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,40.76849830762041,-73.79633086226958,0,0
200205,2015-09-03,406819,11,0,1,2.0,Callery pear,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,134 ALBERTA AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029102,40.588364556579414,-74.18862269714779,0,0
174048,2015-08-25,206305,9,0,1,2.0,Callery pear,0.0,None,1.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,7104 18 AVENUE,11204,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026400,40.61561938984554,-73.99384165307265,0,0
203967,2015-09-05,415531,5,0,1,2.0,Callery pear,1.0,None,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,293 BARBARA STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.5696226639112,-74.13854026757288,0,0
190377,2015-08-30,107601,7,0,1,1.0,Callery pear,3.0,Helpful,1.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,1300 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,40.771609113813156,-73.95939434814034,0,0
198184,2015-09-02,210463,5,0,1,2.0,Callery pear,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,1730 EAST 7 STREET,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042000,40.608526100800205,-73.96616266264685,0,0
198166,2015-09-02,411848,7,0,0,2.0,Callery pear,0.0,None,1.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,162 HEENAN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,40.541647620393164,-74.1878642205816,0,0
204417,2015-09-05,204935,6,0,0,2.0,Callery pear,1.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2441 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,40.59337938947291,-73.9934037600683,0,0
204418,2015-09-05,204935,6,0,1,2.0,Callery pear,1.0,None,1.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,2435 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,40.593578571513596,-73.99378974267856,0,0
190177,2015-08-30,410272,9,0,1,2.0,Callery pear,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,34 CASE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,40.51732552325576,-74.19518294606755,0,0
190196,2015-08-30,410273,15,0,1,2.0,Callery pear,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,38 KEATING STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,40.518104240407055,-74.19551986893087,0,0
209094,2015-09-08,503966,11,0,1,2.0,Callery pear,3.0,Helpful,1.0,TreesCount Staff,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,1616 GRAND AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021700,40.84658065284755,-73.91594408613153,0,0
192250,2015-08-31,310418,6,0,1,0.0,silver linden,0.0,None,1.0,TreesCount Staff,WiresRope,0,0,0,1,0,0,0,0,0,80-040 LEFFERTS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4077500,40.709847980670006,-73.8289897171572,0,0
203345,2015-09-04,412061,15,0,1,2.0,Callery pear,0.0,None,1.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,7 QUEENSDALE STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,40.52848799147304,-74.1994855585511,0,0
175283,2015-08-25,104067,4,0,1,2.0,Norway maple,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,549 WEST 54 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013500,40.76808416235349,-73.9922561385385,0,0
188328,2015-08-30,340739,7,0,1,0.0,Norway maple,0.0,None,0.0,Volunteer,"RootOther,TrunkOther,BranchOther",0,0,1,0,0,1,0,0,1,37-006 72 STREET,11372,Jackson Heights,403,4,Queens,25,39,16,QN28,Jackson Heights,4029100,40.74841097789615,-73.89400200333621,0,0
159650,2015-08-19,315041,4,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,"Stones,TrunkOther,BranchLights",1,0,0,0,0,1,1,0,0,125-015 14 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4094700,40.7853220636402,-73.84240573428382,0,0
145912,2015-08-15,341366,7,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,32-004 82 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,40.757427728723734,-73.885767183663,0,0
172318,2015-08-24,339276,17,0,1,1.0,Norway maple,0.0,None,0.0,TreesCount Staff,"Stones,BranchLights,BranchOther",1,0,0,0,0,0,1,0,1,31-021 DWIGHT AVENUE,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4100802,40.600672628678076,-73.76723763525582,0,0
178493,2015-08-26,321695,10,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,51-004 248 STREET,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150701,40.76186625654271,-73.73603575352372,0,0
195571,2015-09-01,510463,10,0,1,2.0,Norway maple,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2938 ZULETTE AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2026400,40.84209556317764,-73.83142390205948,0,0
173452,2015-08-25,415668,33,0,0,1.0,Norway maple,0.0,None,1.0,Volunteer,"TrunkOther,BranchLights",0,0,0,0,0,1,1,0,0,2591 AMBOY ROAD,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.5718518251871,-74.12154500002386,0,0
191336,2015-08-31,224125,10,0,1,1.0,Norway maple,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,67 WOODHULL STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,40.68119451529027,-74.00230396421513,0,0
195946,2015-09-01,218944,12,0,1,1.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,110 SOUTH ELLIOTT PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,40.68618229072995,-73.97546825247913,0,0
149488,2015-08-16,216296,14,0,1,1.0,tulip-poplar,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,25 PAIDGE AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,40.73745046689527,-73.95234853448636,0,0
172841,2015-08-25,228175,21,0,1,2.0,Norway maple,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,1447 54 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,40.63018600253431,-73.99155781636794,0,0
186381,2015-08-29,505284,10,0,1,2.0,Norway maple,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2080 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,40.849582423981424,-73.8925591250746,0,0
193094,2015-08-31,225564,10,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,373 PROSPECT AVENUE,11215,Brooklyn,307,3,Brooklyn,38,44,21,BK37,Park Slope-Gowanus,3014900,40.6612725056828,-73.98594537357108,0,0
180294,2015-08-27,106100,12,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,26 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.77017766294483,-73.98303059226036,0,0
180711,2015-08-27,348633,12,0,1,2.0,honeylocust,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,71-017 110 STREET,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,40.72185072674419,-73.84123675508147,0,0
187261,2015-08-29,109131,6,0,1,2.0,American linden,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,131 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,40.80393433962139,-73.95280607941581,0,0
187263,2015-08-29,109131,6,0,1,1.0,American linden,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,121 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,40.80378266551919,-73.95279851012432,0,0
189601,2015-08-30,223168,5,0,1,2.0,ginkgo,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,40 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,40.66984888052818,-73.97257729111152,0,0
162695,2015-08-20,227502,4,0,1,2.0,crab apple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,722 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,40.61478835486239,-73.96658192593391,0,0
171787,2015-08-24,349993,13,0,1,1.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,17-027 SEAGIRT BOULEVARD,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101001,40.595121862465355,-73.7518978916568,0,0
145913,2015-08-15,341366,9,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,32-002 82 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,40.75750930396007,-73.88578193675903,0,0
190622,2015-08-31,210645,6,0,1,1.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,274 AVENUE X,11223,Brooklyn,315,3,Brooklyn,47,45,23,BK26,Gravesend,3037402,40.5901010021019,-73.97292043973405,0,0
191337,2015-08-31,224125,10,0,1,1.0,Norway maple,0.0,None,1.0,Volunteer,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,67 WOODHULL STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,40.681216307034084,-74.00238256048064,0,0
164882,2015-08-22,301636,10,0,1,2.0,Norway maple,1.0,None,0.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,49-018 21 AVENUE,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4013500,40.77005639874826,-73.89757741034882,0,0
172838,2015-08-25,228175,22,0,1,2.0,Norway maple,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,1467 54 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,40.62990670934709,-73.99109537359887,0,0
204053,2015-09-05,217965,3,0,1,1.0,silver linden,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,268 DEVOE STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3048100,40.713855471809055,-73.93976810449638,0,0
208733,2015-09-07,340685,6,0,1,1.0,Callery pear,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,37-006 80 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,40.74926289791675,-73.88617688912908,0,0
201481,2015-09-04,338001,9,0,1,2.0,Callery pear,1.0,None,0.0,NYC Parks Staff,Stones,1,0,0,0,0,0,0,0,0,255 BEACH 131 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4092800,40.57688555728901,-73.85058441935722,0,0
179996,2015-08-27,216037,12,0,1,2.0,Callery pear,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,169 ECKFORD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,40.72527988055005,-73.94967899410496,0,0
192289,2015-08-31,203626,12,0,1,2.0,Callery pear,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,9115 COLONIAL ROAD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,40.62066187821872,-74.03799246103748,0,0
162691,2015-08-20,227502,10,0,1,2.0,Callery pear,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,702 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,40.61472536231554,-73.96713405849083,0,0
179203,2015-08-27,348557,4,0,1,1.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,110-033 72 AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,40.72130539389915,-73.83957848781706,0,0
170611,2015-08-24,314930,18,0,0,1.0,Norway maple,0.0,None,0.0,Volunteer,TrunkOther,0,0,0,0,0,1,0,0,0,14-011 115 STREET,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4092900,40.78531604131911,-73.85243354589795,0,0
163902,2015-08-21,208236,6,0,1,1.0,Norway maple,0.0,None,0.0,NYC Parks Staff,Stones,1,0,0,0,0,0,0,0,0,3205 EMMONS AVENUE,11235,Brooklyn,315,3,Brooklyn,48,41,23,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062200,40.58436482396077,-73.9318858159037,0,0
162387,2015-08-20,230557,12,0,1,2.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,514 EAST 18 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,17,BK42,Flatbush,3051800,40.63854249824756,-73.96107492481575,0,0
178506,2015-08-26,103412,10,0,1,2.0,Norway maple,1.0,Helpful,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,27 STUYVESANT STREET,10003,New York,103,1,Manhattan,2,66,27,MN22,East Village,1004000,40.72999095768746,-73.98829793959364,0,0
187448,2015-08-29,343043,8,0,1,2.0,Norway maple,1.0,Harmful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,50-052 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,40.74040120190242,-73.86641802102255,0,0
169968,2015-08-24,227498,18,0,1,2.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,618 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044000,40.61467595780388,-73.9676158790996,0,0
186460,2015-08-29,505655,2,0,1,2.0,sawtooth oak,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2508 HUGHES AVENUE,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2038900,40.857961130809926,-73.88445606668488,0,0
178185,2015-08-26,223402,8,0,1,2.0,Norway maple,4.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,782 PRESIDENT STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3015700,40.67435212613093,-73.97739122339507,0,0
141319,2015-08-13,336960,13,0,1,1.0,Norway maple,0.0,None,0.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,224-046 EDGEWOOD AVENUE,11413,Springfield Gardens,413,4,Queens,31,29,14,QN66,Laurelton,4068200,40.667327649380354,-73.75067830547931,0,0
177968,2015-08-26,202538,6,0,1,1.0,Norway maple,1.0,Unsure,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,66 BARBEY STREET,11207,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3114600,40.681591588618474,-73.88984528453571,0,0
165685,2015-08-22,205967,28,0,1,2.0,Norway maple,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,1727 81 STREET,11214,Brooklyn,311,3,Brooklyn,43,49,23,BK28,Bensonhurst West,3027600,40.61093835373242,-74.00100056759398,0,0
175462,2015-08-25,302389,3,0,1,1.0,tulip-poplar,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-053 18 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.784798054231324,-73.9152428937497,0,0
165483,2015-08-22,348286,25,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,113-001 77 AVENUE,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,40.71736608524252,-73.83226394232828,0,0
167121,2015-08-22,310403,11,0,1,1.0,Norway maple,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,83-034 KEW GARDENS ROAD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4013800,40.71012681146812,-73.82739420739524,0,0
169378,2015-08-23,301572,9,0,1,1.0,Norway maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,21-055 71 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,40.768386303549924,-73.89806109768138,0,0
121884,2015-08-05,315492,20,0,1,1.0,Norway maple,0.0,None,0.0,Volunteer,"TrunkOther,BranchLights",0,0,0,0,0,1,1,0,0,123-006 9 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4093900,40.78933923760832,-73.84452963869177,0,0
178402,2015-08-26,321655,22,0,1,2.0,Norway maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,52-016 248 STREET,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150701,40.76076998916424,-73.73547397463551,0,0
144863,2015-08-14,213635,12,0,1,0.0,Norway maple,0.0,None,0.0,NYC Parks Staff,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,24 PAERDEGAT 14 STREET,11236,Brooklyn,318,3,Brooklyn,46,59,19,BK50,Canarsie,3099800,40.62765020887042,-73.90189217399795,0,0
199777,2015-09-03,212254,21,0,1,1.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,3001 FILLMORE AVENUE,11234,Brooklyn,318,3,Brooklyn,46,59,22,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3063600,40.608705702354534,-73.9375507375317,0,0
200403,2015-09-03,408850,3,0,1,2.0,Sophora,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2024 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,40.598159703814936,-74.16249289787162,0,0
185061,2015-08-29,505656,16,0,1,2.0,Sophora,0.0,Harmful,0.0,Volunteer,MetalGrates,0,1,0,0,0,0,0,0,0,4673 PARK AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX40,Fordham South,2038302,40.858663332953796,-73.89286449745522,0,0
183489,2015-08-28,345709,12,0,1,2.0,Sophora,0.0,None,1.0,Volunteer,"RootOther,BranchLights",0,0,1,0,0,0,1,0,0,2138 HARMAN STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059500,40.71098678195813,-73.90757283904985,0,0
199065,2015-09-03,107043,4,0,0,2.0,crab apple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,1880 BROADWAY,10023,New York,107,1,Manhattan,3,75,27,MN14,Lincoln Square,1014500,40.770438486628265,-73.98209704160291,0,0
208759,2015-09-08,107164,12,0,1,2.0,ginkgo,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,340 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.76294435215787,-73.96032529752176,0,0
208764,2015-09-08,107164,9,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,325 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.763193945056614,-73.9609130869743,0,0
175601,2015-08-25,107156,2,0,1,2.0,American linden,3.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,252 EAST 62 STREET,10065,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.762539948249504,-73.96324926860528,0,0
205783,2015-09-06,106342,8,0,1,2.0,honeylocust,3.0,Harmful,0.0,Volunteer,TrunkOther,0,0,0,0,0,1,0,0,0,274 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,40.78028828754498,-73.98365233812586,0,0
209334,2015-09-08,222706,15,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,1498 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044100,40.70256662039827,-73.91498455209054,0,0
179877,2015-08-27,348554,4,0,1,2.0,American linden,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,112-025 72 DRIVE,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075701,40.72083875923985,-73.83682647937259,0,0
179888,2015-08-27,216215,6,0,1,2.0,American linden,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,202 CALYER STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057300,40.728544734044426,-73.95184262137505,0,0
189582,2015-08-30,219478,3,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,68 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,40.69576999238976,-73.97061750522157,0,0
209057,2015-09-08,415850,10,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,295 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,40.559044775077226,-74.10605199228333,0,0
159759,2015-08-19,212632,8,0,1,2.0,Norway maple,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,2163 MILL AVENUE,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3069800,40.614325352597795,-73.91246247190253,0,0
179866,2015-08-27,215926,10,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,558 LEONARD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,40.72392664722994,-73.94978382010174,0,0
192133,2015-08-31,203576,4,0,1,2.0,pin oak,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,274 91 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,40.62004590757024,-74.03289655700792,0,0
196677,2015-09-02,310286,4,0,1,2.0,pin oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,82-017 LEFFERTS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4013600,40.70689483455158,-73.83138941184487,0,0
192584,2015-08-31,415599,13,0,1,2.0,red maple,0.0,None,0.0,Volunteer,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,2 HITCHCOCK AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.572000955902595,-74.12839965419724,0,0
189308,2015-08-30,349085,2,0,1,2.0,pin oak,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,65-036 99 STREET,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,40.72892772875654,-73.85550419574764,0,0
